
Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
29,0.9829,0.9449,5

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.7960,0.8587,0
1,0.9249,0.8993,0
2,0.9449,0.9104,0
3,0.9506,0.9204,1
4,0.9540,0.9238,1
5,0.9590,0.9304,1
6,0.9609,0.9277,1
7,0.9630,0.9293,1
8,0.9682,0.9360,2
9,0.9661,0.9416,2
10,0.9709,0.9343,2
11,0.9685,0.9427,2
12,0.9727,0.9438,2
13,0.9737,0.9427,2
14,0.9740,0.9388,3
15,0.9740,0.9460,3
16,0.9772,0.9432,3
17,0.9766,0.9482,3
18,0.9777,0.9438,3
19,0.9769,0.9444,3
20,0.9769,0.9444,4
21,0.9779,0.9494,4
22,0.9779,0.9455,4
23,0.9785,0.9482,4
24,0.9790,0.9505,4
25,0.9800,0.9471,4
26,0.9806,0.9449,5
27,0.9811,0.9460,5
28,0.9821,0.9466,5
29,0.9829,0.9449,5

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.8684,0.8837,0
1,0.9606,0.9354,0
2,0.9732,0.9360,0
3,0.9735,0.9494,1
4,0.9806,0.9510,1
5,0.9819,0.9572,1
6,0.9871,0.9521,2
7,0.9866,0.9566,2
8,0.9874,0.9555,2
9,0.9905,0.9577,2
10,0.9916,0.9577,3
11,0.9932,0.9610,3
12,0.9921,0.9544,3
13,0.9937,0.9638,3
14,0.9945,0.9599,4
15,0.9934,0.9599,4
16,0.9971,0.9627,4
17,0.9971,0.9633,4
18,0.9958,0.9599,5
19,0.9974,0.9644,5
20,0.9971,0.9610,5
21,0.9971,0.9616,5
22,0.9984,0.9622,6
23,0.9984,0.9616,6
24,0.9984,0.9633,6
25,0.9984,0.9594,7
26,0.9984,0.9605,7
27,0.9992,0.9610,7
28,0.9995,0.9644,7
29,0.9995,0.9616,8

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.7970,0.8002,0
1,0.8944,0.9043,1
2,0.9086,0.8926,1
3,0.9212,0.9410,1
4,0.9380,0.8024,1
5,0.9189,0.9126,2
6,0.9501,0.9304,2
7,0.9488,0.9221,2
8,0.9527,0.8804,3
9,0.9278,0.8865,3
10,0.9530,0.8937,3
11,0.9417,0.9538,3
12,0.9656,0.9199,4
13,0.9666,0.9388,4
14,0.9645,0.9354,4
15,0.9751,0.9371,4
16,0.9666,0.9505,5
17,0.9772,0.9238,5
18,0.9659,0.9115,5
19,0.9585,0.8971,6
20,0.9514,0.9460,6
21,0.9401,0.8948,6
22,0.9246,0.9243,6
23,0.9716,0.9599,7
24,0.9819,0.9460,7
25,0.9743,0.9366,7
26,0.9480,0.9438,7
27,0.9441,0.9510,8
28,0.9551,0.9065,8
29,0.9593,0.9254,8

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.8684,0.8837,0
1,0.9606,0.9354,1
2,0.9732,0.9360,1
3,0.9735,0.9494,1
4,0.9806,0.9510,1
5,0.9819,0.9572,2
6,0.9871,0.9521,2
7,0.9866,0.9566,2
8,0.9874,0.9555,2
9,0.9905,0.9577,3
10,0.9916,0.9577,3
11,0.9932,0.9610,3
12,0.9921,0.9544,3
13,0.9937,0.9638,4
14,0.9945,0.9599,4
15,0.9934,0.9599,4
16,0.9971,0.9627,4
17,0.9971,0.9633,5
18,0.9958,0.9599,5
19,0.9974,0.9644,5
20,0.9971,0.9610,5
21,0.9971,0.9616,6
22,0.9984,0.9622,6
23,0.9984,0.9616,6
24,0.9984,0.9633,7
25,0.9984,0.9594,7
26,0.9984,0.9605,7
27,0.9992,0.9610,7
28,0.9995,0.9644,8
29,0.9995,0.9616,8

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.8684,0.8837,0
1,0.9606,0.9354,1
2,0.9732,0.9360,1
3,0.9735,0.9494,1
4,0.9806,0.9510,2
5,0.9819,0.9572,2
6,0.9871,0.9521,2
7,0.9866,0.9566,2
8,0.9874,0.9555,3
9,0.9905,0.9577,3
10,0.9916,0.9577,3
11,0.9932,0.9610,3
12,0.9921,0.9544,4
13,0.9937,0.9638,4
14,0.9945,0.9599,4
